page_name,Sum of impressions,Sum of spend,delivery_by_region,ad_creative_bodies,ad_creative_link_captions,ad_creative_link_descriptions,ad_creative_link_titles,byline,performance
Kamala Harris,3331495.5,53942.5,Michigan,"Kamala Harris was raised by a working mom in a middle class household. She is fighting for a future where every person has the opportunity not just to get by, but to get ahead.",kamalaharris.com,,VP Harris is fighting for us,HARRIS FOR PRESIDENT,61.76012421
Kamala Harris,533000,8647.5,Michigan,"Every person deserves the opportunity not just to get by, but to get ahead. That’s why Vice President Kamala Harris is fighting to build up the middle class.",kamalaharris.com,,Kamala Harris is fighting for you,HARRIS FOR PRESIDENT,61.63631107
Kamala Harris,3476000,56449.5,Michigan,Donald Trump will not defend our democracy or our reproductive freedoms. We know where he stands – because he has sold them both out before.,kamalaharris.com,,The contrast is clear,HARRIS FOR PRESIDENT,61.57716189
Kamala Harris,4800000,78000,Michigan,"Kamala Harris has always been a fearless fighter for the people. And as president, she’ll continue the fight for everyday Americans.",kamalaharris.com,,VP Harris fights for us,HARRIS FOR PRESIDENT,61.53846154
Kamala Harris,400000,6500,Michigan,"Kamala Harris has stood up for what is right her entire life:
✔️ Prosecutor
✔️ Attorney General
✔️ Senator
✔️ Vice President
🔜 President",kamalaharris.com,,Standing up for us,HARRIS FOR PRESIDENT,61.53846154
Kamala Harris,579999,9447.5,Michigan,Project 2025 has in-depth plans to restrict our reproductive freedoms even further. It will be a handbook for Donald Trump’s second term if we let him win.,kamalaharris.com,,Reproductive freedom is on the line,HARRIS FOR PRESIDENT,61.39179677
Kamala Harris,3000,49.5,Michigan,"Did you know that Trump’s Project 2025 would gut overtime pay? Even worse, he gave tax breaks to corporations shipping Michigan jobs overseas.",kamalaharris.com,,Trump is not pro-worker,HARRIS FOR PRESIDENT,60.60606061
Kamala Harris,6000,99,Michigan,Donald Trump’s former Chairman of the Joint Chiefs of Staff is sending a clear warning: Trump is “dangerous to this country.”,kamalaharris.com,,Trump is too dangerous to lead,HARRIS FOR PRESIDENT,60.60606061
Kamala Harris,260000,4297,Michigan,"The stakes in this election could not be higher. Because of Donald Trump, millions of women across the country are living under cruel abortion bans. But if he wins in November, he and MAGA Republicans will ban abortion nationwide.",kamalaharris.com,,Our freedoms are on the line,HARRIS FOR PRESIDENT,60.5073307
Kamala Harris,5771999,95848.5,Michigan,"This is the Trump Handbook for a second term: ban abortion nationwide, rip away affordable health care, eliminate the Department of Education, and much, much more.",kamalaharris.com,,Stop Project 2025,HARRIS FOR PRESIDENT,60.22002431
Kamala Harris,300000,5000,Michigan,This grandma supports Kamala Harris 🗳️,kamalaharris.com,,,HARRIS FOR PRESIDENT,60
Kamala Harris,1849499.5,30849.5,Michigan,Kamala Harris will hold greedy corporations accountable for raising costs and hurting the middle class.,kamalaharris.com,,Harris will take on bad actors,HARRIS FOR PRESIDENT,59.9523331
Kamala Harris,89499.5,1499,Michigan,"Escucha las palabras del Chef José Andrés: Si estás cansado de los ataques de Trump y de la división, podemos darle vuelta a la página. Kamala Harris bajará precios, apoyará a los negocios, y ayudará a las familias latinas a avanzar. Vota por Harris-Walz el 5 de noviembre.",kamalaharris.com,,,HARRIS FOR PRESIDENT,59.70613742
Kamala Harris,535000,9000,Michigan,"Kamala Harris will create jobs, grow our economy, and lower costs.",kamalaharris.com,,Fighting For the People,HARRIS FOR PRESIDENT,59.44444444
Kamala Harris,255000,4300,Michigan,Kamala Harris has grit and is ready to get to work for the American people.,kamalaharris.com,,,HARRIS FOR PRESIDENT,59.30232558
Kamala Harris,1320999,22299,Michigan,"Do you want tax cuts for working families, a plan to lower the cost of housing, and a crackdown on corporate price gouging? Then you’re going to like Kamala Harris’s plans.",kamalaharris.com,,Making life more affordable,HARRIS FOR PRESIDENT,59.24027983
Kamala Harris,135000,2300,Michigan,Donald Trump calls us a nation in decline. Let’s turn the page and chart a new way forward.,kamalaharris.com,,,HARRIS FOR PRESIDENT,58.69565217
Kamala Harris,305000,5200,Michigan,"As President, Kamala Harris will do what she has always done – fight for the people.",kamalaharris.com,,,HARRIS FOR PRESIDENT,58.65384615
Kamala Harris,818000,13947.5,Michigan,We are not going back.,kamalaharris.com,,For the People,HARRIS FOR PRESIDENT,58.64850332
Kamala Harris,78999,1347.5,Michigan,The choice is simple: America deserves better than a criminal for President.,kamalaharris.com,,Our President shouldn’t be a criminal,HARRIS FOR PRESIDENT,58.62634508
Kamala Harris,238498.5,4095,Michigan,"Donald Trump and his allies know we aren’t buying his extreme agenda. That’s why Project 2025 guts checks and balances, allowing him to enact his agenda without consequences.",kamalaharris.com,,Project 2025 🤝 Donald Trump,HARRIS FOR PRESIDENT,58.24139194
Kamala Harris,9030000,155049.5,Michigan,"We choose a future where no child lives in poverty, where we can all afford health care, and where no one is above the law.",kamalaharris.om,,We choose freedom,HARRIS FOR PRESIDENT,58.23946546
Kamala Harris,2390499.5,41099,Michigan,"While Donald Trump is fighting for the ultra-rich, Kamala Harris is fighting for the middle class.",kamalaharris.com,,Trump’s priorities are clear,HARRIS FOR PRESIDENT,58.16442006
Kamala Harris,232000,4000,Michigan,,kamalaharris.com,,VP Harris protects our health care,HARRIS FOR PRESIDENT,58
Kamala Harris,110000,1900,Michigan,"Ever since Donald Trump’s handpicked Supreme Court justices overturned Roe v. Wade, I have been fighting to  restore reproductive freedom nationwide. I trust women to make decisions about their own bodies without the government telling them what to do.",kamalaharris.com,,,HARRIS FOR PRESIDENT,57.89473684
Kamala Harris,240000,4149.5,Michigan,Donald Trump should not be telling any woman what to do with her body.,kamalaharris.com,,,HARRIS FOR PRESIDENT,57.83829377
Kamala Harris,5200000,90000,Michigan,"Trump’s Project 2025 agenda gives him the power to do whatever he wants: banning abortion, requiring states to monitor women’s pregnancies, and eliminating the Department of Education. But we can defeat it.",kamalaharris.com,,VP Harris will stand up to Trump,HARRIS FOR PRESIDENT,57.77777778
Kamala Harris,34499.5,598,Michigan,"Kamala Harris lucha por la gente –  ya sean estudiantes, padres, dueños de negocios pequeños o nuestro personal de las fuerzas armadas.",kamalaharris.com,,,HARRIS FOR PRESIDENT,57.69147157
Kamala Harris,1420000,24700,Michigan,Kamala Harris is fighting to lower costs for middle class families. Donald Trump is only out for himself. Period.,kamalaharris.com,,Harris is for the middle class,HARRIS FOR PRESIDENT,57.48987854
Kamala Harris,1434499.5,24998,Michigan,"Your vote is your voice in this election, and it’s critical that you make your plan to vote now.",iwillvote.com,,,HARRIS FOR PRESIDENT,57.38457077
Kamala Harris,1000000,17500,Michigan,,kamalaharris.com,,Protecting the Affordable Care Act,HARRIS FOR PRESIDENT,57.14285714
Kamala Harris,128000,2248.5,Michigan,"Como presidenta, Kamala Harris hará lo que siempre ha hecho – luchar por la gente.",kamalaharris.com,,,HARRIS FOR PRESIDENT,56.92684012
Kamala Harris,330000,5800,Michigan,"During the debate, Governor Walz shared the story of Amber Thurman – a young woman from Georgia who tragically died because she was unable to get the care she needed due to a Trump abortion ban in her state. This is unacceptable.",kamalaharris.com,,,HARRIS FOR PRESIDENT,56.89655172
Kamala Harris,215000,3800,Michigan,"Before she was vice president, Kamala Harris was a prosecutor who stood up for women and children. As attorney general, she took on the big banks.",kamalaharris.com,,VP Harris Fights for the People,HARRIS FOR PRESIDENT,56.57894737
Kamala Harris,130000,2300,Michigan,Kamala Harris is fighting to build up the middle class.,kamalaharris.com,,,HARRIS FOR PRESIDENT,56.52173913
Kamala Harris,450000,8000,Michigan,"Big Pharma has Trump in their pocket, and they want to jack up the prices of lifesaving medications. Kamala Harris will take on Big Pharma and make them lower costs.",kamalaharris.com,,,HARRIS FOR PRESIDENT,56.25
Kamala Harris,45000,800,Michigan,"Donald Trump: concepts of a plan, aren’t a plan. 
Donald Trump wants to end the ACA if he’s elected to a second term. And let’s be clear: he has no plan to ensure Americans can still access affordable health care.",kamalaharris.com,,,HARRIS FOR PRESIDENT,56.25
Kamala Harris,83999,1498,Michigan,"This November, remember that your vote has the power to restore reproductive freedom.",kamalaharris.com,,Trump threatens contraception care and IVF,HARRIS FOR PRESIDENT,56.0740988
Kamala Harris,2980000,53200,Michigan,The future of our nation depends on YOU.,kamalaharris.com,,A Brighter Future,HARRIS FOR PRESIDENT,56.01503759
Kamala Harris,240000,4300,Michigan,Donald Trump is more interested in defending himself than he is in looking out for you.,kamalaharris.com,,,HARRIS FOR PRESIDENT,55.81395349
Kamala Harris,19499.5,349.5,Michigan,"Escucha las palabras del Chef José Andrés: Si estás cansado de los ataques de Trump y de la división, podemos darle vuelta a la página. Kamala Harris bajará precios, apoyará a los negocios, y ayudará a las familias latinas a avanzar. Vota por Harris-Walz el 5 de noviembre.",kamalaharris.com,,Dejemos a Trump en el pasado,HARRIS FOR PRESIDENT,55.7925608
Kamala Harris,1605000,28800,Michigan,"Vice President Harris and Governor Walz both come from the middle class, and they’re focused on making life better for the middle class. Donald Trump is focused on tax handouts for his billionaire friends and raising costs on hard working families.",kamalaharris.com,,Listen to Governor Walz,HARRIS FOR PRESIDENT,55.72916667
Kamala Harris,50000,900,Michigan,"As president, Kamala Harris will cut taxes for the middle class. Donald Trump would give tax handouts to the ultra-wealthy, while middle-class families would see their costs go up by nearly $4,000.",www.kamalaharris.com,,Kamala Harris will fight for you,HARRIS FOR PRESIDENT,55.55555556
Kamala Harris,1061000,19249.5,Michigan,,kamalaharris.com,,Trump threatens affordable health care,HARRIS FOR PRESIDENT,55.11831476
Kamala Harris,95996,1742.5,Michigan,Kamala Harris will hold greedy corporations accountable for raising costs and hurting middle class and working families.,kamalaharris.com,,,HARRIS FOR PRESIDENT,55.09096126
Kamala Harris,177997,3243.5,Michigan,"When we vote, we win.",iwillvote.com,,,HARRIS FOR PRESIDENT,54.87806382
Kamala Harris,575000,10500,Michigan,"Vice President Harris has been working to end the suffering in Gaza, and will not be silent about the devastating loss of civilian lives there.",kamalaharris.com,,,HARRIS FOR PRESIDENT,54.76190476
Kamala Harris,155499.5,2848.5,Michigan,We are not going back to the chaos created by Trump.,kamalaharris.com,,Time to change the channel on Trump,HARRIS FOR PRESIDENT,54.58995963
Kamala Harris,600000,11000,Michigan,,kamalaharris.com,,Trump Ripped Away Reproductive Freedom,HARRIS FOR PRESIDENT,54.54545455
Kamala Harris,4625000,85000,Michigan,Donald Trump doesn't care about middle class families. Kamala Harris is fighting to lower costs and build up our middle class.,kamalaharris.com,,Trump is out for himself,HARRIS FOR PRESIDENT,54.41176471
Kamala Harris,151495.5,2791,Michigan,It’s time to get off the sidelines. Get out there and vote.,iwillvote.com,,,HARRIS FOR PRESIDENT,54.28000717
Kamala Harris,130000,2400,Michigan,Tim Walz knows what we all know: Kamala Harris is ready to get to work on day one.,kamalaharris.com,,Kamala Harris can do this,HARRIS FOR PRESIDENT,54.16666667
Kamala Harris,313499.5,5798,Michigan,"I believe in a future where every person has the opportunity not just to get by, but to get ahead.",kamalaharris.com,,I believe in a brighter future,HARRIS FOR PRESIDENT,54.07028286
Kamala Harris,3380998,62698,Michigan,"Election Day is November 5, so make your plan to vote NOW so that your voice is heard!",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,Make a plan to vote now!,HARRIS FOR PRESIDENT,53.92513318
Kamala Harris,596000,11099,Michigan,"Every single vote matters in this important election. In Michigan, you can cast your vote before Election Day! Early voting is the best way to lock in your ballot – click here to find your early voting location:",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,I Will Vote,HARRIS FOR PRESIDENT,53.6985314
Kamala Harris,409497.5,7642.5,Michigan,"Hear it from Chef José Andrés: If you’re tired of Trump’s attacks and division, we can turn the page. Kamala Harris will bring down costs, support small businesses, and help Latino families get ahead.",kamalaharris.com,,Vote for Kamala Harris on November 5,HARRIS FOR PRESIDENT,53.58161596
Kamala Harris,79999,1497,Michigan,"Trump’s Project 2025 agenda threatens not only a woman’s right to abortion nationwide, but also her right to access birth control and IVF options. 
Now more than ever, we need to show up and protect reproductive freedom.",kamalaharris.com,,Trump won’t stop at abortion bans,HARRIS FOR PRESIDENT,53.43954576
Kamala Harris,28998,546.5,Michigan,Esta es nuestra oportunidad de defender nuestra democracia. Vota por Harris-Walz el 5 de noviembre.,kamalaharris.com,,,HARRIS FOR PRESIDENT,53.06129918
Kamala Harris,115000,2200,Michigan,Trump wants to cut Social Security and Medicare and eliminate the Affordable Care Act. We can’t let that happen.,kamalaharris.com,,"America, we are not going back.",HARRIS FOR PRESIDENT,52.27272727
Kamala Harris,1091000,20898,Michigan,"Reproductive freedom is on the ballot this November.
Trump’s Project 2025 agenda will limit access to birth control and ban abortion nationwide. We cannot let that happen.",kamalaharris.com,,Protect our access to care,HARRIS FOR PRESIDENT,52.20595272
Kamala Harris,1300000,25000,Michigan,Donald Trump wants to end the ACA if he’s elected to a second term. And let’s be clear: he has no plan to ensure Americans can still access affordable health care.,kamalaharris.com,,,HARRIS FOR PRESIDENT,52
Kamala Harris,5778998,112047.5,Michigan,Kamala Harris will tackle powerful interests head on to bring down grocery bills for hard working families.,kamalaharris.com,,Kamala Harris will crack down on price gouging for food,HARRIS FOR PRESIDENT,51.57632254
Kamala Harris,165000,3200,Michigan,"Trump only cares about the ultra-wealthy, and his policies are dangerous. We can’t let his Project 2025 agenda become our reality.",kamalaharris.com,,,HARRIS FOR PRESIDENT,51.5625
Kamala Harris,330000,6500,Michigan,Kamala Harris is fighting to build up the middle class.,kamalaharris.com,,Hear from Gov. Tim Walz,HARRIS FOR PRESIDENT,50.76923077
Kamala Harris,7030000,138498,Michigan,Kamala Harris is fearless.,kamalaharris.com,,For the People,HARRIS FOR PRESIDENT,50.75885572
Kamala Harris,7981989,157870,Michigan,Ours is a fight for the future. Donald Trump’s is a fight for himself.,iwillvote.com,,We are not going back.,HARRIS FOR PRESIDENT,50.56051815
Kamala Harris,560000,11100,Michigan,"Donald Trump said he would repeal the Affordable Care Act, which would kick millions of Americans off their insurance plans and drive up health care costs.",kamalaharris.com,,,HARRIS FOR PRESIDENT,50.45045045
Kamala Harris,305494.5,6092,Michigan,Voting is everyone's thing. Go vote!,iwillvote.com,,Make a plan to vote today →,HARRIS FOR PRESIDENT,50.14683191
Kamala Harris,250000,5000,Michigan,"As president, we can always count on Kamala Harris to fight for middle class families – just like she has her entire career.",www.kamalaharris.com,,,HARRIS FOR PRESIDENT,50
Kamala Harris,500000,10000,Michigan,"As Vice President, Kamala Harris helped cap the cost of insulin at $35 for seniors and she wants to extend that to everyone.",kamalaharris.com,,VP Harris is looking out for us,HARRIS FOR PRESIDENT,50
Kamala Harris,75000,1500,Michigan,Donald Trump and J.D. Vance don’t care about you — they’re only out for themselves. Kamala Harris and Tim Walz are focused on common sense policies to lower costs and give tax cuts to middle class families.,kamalaharris.com,,,HARRIS FOR PRESIDENT,50
Kamala Harris,20000,400,Michigan,Donald Trump has a long history of insulting and disparaging our nation’s veterans.,kamalaharris.com,,Trump insults veterans,HARRIS FOR PRESIDENT,50
Kamala Harris,100000,2000,Michigan,Donald Trump wants to remove all police accountability - letting them act with complete and total impunity.,kamalaharris.com,,Trump's dangerous policing plan,HARRIS FOR PRESIDENT,50
Kamala Harris,10000,200,Michigan,Kamala Harris capped the cost of insulin at $35 for seniors. Now she’s running to cap it for everyone. Donald Trump’s Project 2025 agenda would repeal it. A second Trump term is a risk we can’t afford.,kamalaharris.com,,,HARRIS FOR PRESIDENT,50
Kamala Harris,5000,100,Michigan,Kamala Harris capped the cost of insulin at $35 for seniors. Now she’s running to cap it for everyone. Donald Trump’s Project 2025 agenda would repeal it. A second Trump term is a risk we can’t afford.,kamalaharris.com,,We can’t afford Trump in office,HARRIS FOR PRESIDENT,50
Kamala Harris,20000,400,Michigan,Kamala Harris is fighting for small businesses – she’ll take on corporate price gouging and lower costs so business owners can thrive.,kamalaharris.com,,,HARRIS FOR PRESIDENT,50
Kamala Harris,15000,300,Michigan,Kamala Harris is fighting for small businesses – she’ll take on corporate price gouging and lower costs so business owners can thrive.,kamalaharris.com,,Small businesses thrive under Harris,HARRIS FOR PRESIDENT,50
Kamala Harris,80000,1600,Michigan,Michigan! Join Governor Walz at our campaign rally! Details here →,events.democrats.org,Join Governor Tim Walz for a tentative campaign rally in Detroit! More details coming soon.,Join Governor Walz at our upcoming rally!,HARRIS FOR PRESIDENT,50
Kamala Harris,125000,2500,Michigan,"Project 2025 is a detailed manual for Donald Trump if he gets a second term. It will make him more effective at stripping away our freedoms, consolidating power, and having more control over our daily lives.",kamalaharris.com,,A Manual for Trump,HARRIS FOR PRESIDENT,50
Kamala Harris,125000,2500,Michigan,This grandma supports Kamala Harris 🗳️,kamalaharris.com,,Protect Reproductive Freedom. Vote Harris-Walz.,HARRIS FOR PRESIDENT,50
Kamala Harris,585000,11700,Michigan,"Trump only cares about the ultra-wealthy, and his policies are dangerous. We can’t let his Project 2025 agenda become our reality.",kamalaharris.com,,Trump’s plans will increase costs,HARRIS FOR PRESIDENT,50
Kamala Harris,1036979,20962,Michigan,This is a close election and every vote matters. Don't sit on the sidelines.,iwillvote.com,,,HARRIS FOR PRESIDENT,49.46946856
Kamala Harris,3232499.5,65699,Michigan,"Donald Trump’s “Black jobs” comments are just more proof that he doesn’t care about communities of color. He only cares about himself.,Donald Trump’s “Black jobs” comments are just more proof that he doesn’t care about communities of color. He only cares about himself.",kamalaharris.com,,"Trump doesn’t care about communities of color,Trump doesn’t care about communities of color",HARRIS FOR PRESIDENT,49.20165452
Kamala Harris,5030499.5,102448.5,Michigan,"Trump’s Project 2025 agenda means that Americans could lose their health care, reproductive freedom, and Social Security. Kamala Harris is running for president to stop Donald Trump’s extremism and protect our rights.",kamalaharris.com,,Ten toes down for Kamala Harris,HARRIS FOR PRESIDENT,49.10271502
Kamala Harris,138995,2838.5,Michigan,"Hear it from Chef José Andrés: If you’re tired of Trump’s attacks and division, we can turn the page. Kamala Harris will bring down costs, support small businesses, and help Latino families get ahead.",kamalaharris.com,,,HARRIS FOR PRESIDENT,48.96776466
Kamala Harris,740000,15300,Michigan,"As President, Kamala Harris will do what she has always done – fight for the people.",kamalaharris.com,,Kamala Harris for the People,HARRIS FOR PRESIDENT,48.36601307
Kamala Harris,122499.5,2546.5,Michigan,"It’s no secret corporations have taken advantage of hardworking Americans. While Trump would support billionaires and wealthy corporations, Kamala Harris will work for YOU and your family.",kamalaharris.com,,Kamala Harris will fight for the people,HARRIS FOR PRESIDENT,48.10504614
Kamala Harris,860999,17947.5,Michigan,"This election will be razor close, so your vote is more critical than ever.",iwillvote.com,,,HARRIS FOR PRESIDENT,47.97319961
Kamala Harris,227499.5,4748.5,Michigan,"Como presidenta, Kamala Harris hará lo que siempre ha hecho – luchar por la gente.",kamalaharris.com,,"Cuando luchamos, ganamos",HARRIS FOR PRESIDENT,47.90976098
Kamala Harris,745499.5,15748.5,Michigan,"Your vote is more important than ever. Together, we can defeat Project 2025.",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,Vote Against Project 2025,HARRIS FOR PRESIDENT,47.33780995
Kamala Harris,136999,2899,Michigan,"Kamala Harris lucha por la gente – ya sean estudiantes, padres, dueños de negocios pequeños o nuestro personal de las fuerzas armadas.",kamalaharris.com,,"Cuando luchamos, ganamos",HARRIS FOR PRESIDENT,47.25733011
Kamala Harris,4032499.5,85449.5,Michigan,"Donald Trump’s comment about “Black jobs” is yet another example of how he continues to spread lies and racist rhetoric to divide us for his own gain.
We can’t let him win in November.,Donald Trump’s comment about “Black jobs” is yet another example of how he continues to spread lies and racist rhetoric to divide us for his own gain.
We can’t let him win in November.",kamalaharris.com,,"What even is a “Black job?”,What even is a “Black job?”",HARRIS FOR PRESIDENT,47.19161025
Kamala Harris,335000,7100,Michigan,"Michelle Obama: Kamala Harris knows that everyday Americans work hard to get where they are. And as President, she’ll work hard for us.",kamalaharris.com,,We Know Something About Hard Work,HARRIS FOR PRESIDENT,47.18309859
Kamala Harris,166999,3548.5,Michigan,Don’t leave room for unexpected surprises come Election Day. Vote early and make your impact on this critical election!,iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,I Will Vote,HARRIS FOR PRESIDENT,47.06185712
Kamala Harris,459998,9844.5,Michigan,Don’t be like this guy. Make a plan to vote today.,iwillvote.com,,,HARRIS FOR PRESIDENT,46.72639545
Kamala Harris,70000,1500,Michigan,"Kamala Harris knows that with the cost of everyday expenses, it’s hard to save for a home. As president, she will provide new homeowners with $25,000 in down payment support.",kamalaharris.com,,"With Harris, families won’t be left behind",HARRIS FOR PRESIDENT,46.66666667
Kamala Harris,700000,15000,Michigan,Kamala Harris will be a president who unites us and always believes in the American people.,kamalaharris.com,,,HARRIS FOR PRESIDENT,46.66666667
Kamala Harris,3400000,73500,Michigan,Take it from Mark Cuban: Kamala Harris’ economic plan will support businesses and startup,kamalaharris.com,,Mark Cuban supports Kamala Harris,HARRIS FOR PRESIDENT,46.2585034
Kamala Harris,251499.5,5448.5,Michigan,"During Trump’s presidency, he gave handouts to his billionaire friends, tried to rip away the Affordable Care Act, and appointed the Supreme Court justices that overturned Roe v. Wade. 
We can’t afford four more years of Trump.",kamalaharris.com,,We’re not going back,HARRIS FOR PRESIDENT,46.15940167
Kamala Harris,34498.5,747.5,Michigan,"Kamala Harris has a plan to lower costs. A Harris presidency will make it easier to buy a house, afford groceries, and pay the bills. Her plan will give $25k to first-time homebuyers, including Latinos, so they can get their foot in the door and be able to realize the American Dream.",kamalaharris.com,,,HARRIS FOR PRESIDENT,46.15183946
Kamala Harris,110000,2400,Michigan,Kamala Harris is the leader we need – one who gets to work for the American people.,kamalaharris.com,,Kamala Harris is the leader we need,HARRIS FOR PRESIDENT,45.83333333
Kamala Harris,942000,20649.5,Michigan,A former Trump staffer and Homeland Security expert knows the truth: Kamala Harris’ plan will strengthen our border and put our country first.,kamalaharris.com,,VP Harris is the leader we need,HARRIS FOR PRESIDENT,45.61853798
Kamala Harris,432493.5,9539.5,Michigan,"If we want a future where we have a shot to get ahead, where we protect and restore our fundamental freedoms, we can’t just fight for it. We have to vote for it.",iwillvote.com,,Vote to protect our freedoms,HARRIS FOR PRESIDENT,45.33712459
Kamala Harris,4466999,98545.5,Michigan,"Vice President Kamala Harris believes in reproductive freedom, affordable health care access, and Social Security. Trump’s Project 2025 agenda would rip all of those away.",kamalaharris.com,,Project 2025 will take away our rights,HARRIS FOR PRESIDENT,45.32930474
Kamala Harris,94998,2097,Michigan,"Donald Trump se enorgullece de ser responsable de la decisión de la Corte Suprema de anular a Roe v. Wade, quitando la libertad reproductiva a millones de mujeres en todo el país.",kamalaharris.com,,,HARRIS FOR PRESIDENT,45.3018598
Kamala Harris,4306999,95148.5,Michigan,This is what Donald Trump is plotting for his second term. Read all about it in Project 2025.,kamalaharris.com,,Trump’s Project 2025,HARRIS FOR PRESIDENT,45.26607356
Kamala Harris,284999,6298,Michigan,Don’t be one of those people. Get out there and vote.,iwillvote.com,,,HARRIS FOR PRESIDENT,45.25230232
Kamala Harris,64998,1446.5,Michigan,"Donald Trump has bragged about getting rid of Roe v. Wade, unleashing cruel abortion bans across the nation. Meanwhile, Kamala Harris is fighting to defend our reproductive freedom.",kamalaharris.com,,,HARRIS FOR PRESIDENT,44.93466989
Kamala Harris,60499.5,1349.5,Michigan,VP Harris has been making positive change in our communities. We have to vote to keep that up.,kamalaharris.com,,,HARRIS FOR PRESIDENT,44.83104854
Kamala Harris,4384999,98299,Michigan,Trump will raise the costs of groceries and other essentials and make us pay the price.,kamalaharris.com,,Call it what it is: a Trump Tax,HARRIS FOR PRESIDENT,44.60878544
Kamala Harris,49000,1100,Michigan,Donald Trump is only looking out for his billionaire friends.,kamalaharris.com,,Harris Fights for the Middle Class,HARRIS FOR PRESIDENT,44.54545455
Kamala Harris,40000,900,Michigan,,kamalaharris.com,,Restore Reproductive Freedom Nationwide,HARRIS FOR PRESIDENT,44.44444444
Kamala Harris,40000,900,Michigan,"El día de las elecciones es el 5 de noviembre, ¡así que haz tu plan para votar y haz oír tu voz!",voyavotar.com,Sé un votante. Encuentra todo lo que necesites para votar en las próximas elecciones de tu estado.,Voy A Votar,HARRIS FOR PRESIDENT,44.44444444
Kamala Harris,755490.5,17027.5,Michigan,"As a prosecutor, Vice President Harris put away violent criminals. As Attorney General, she stood up to big banks. As Vice President, she’s fought to protect reproductive rights. Because she fights for us.",kamalaharris.com,,Kamala Harris is for the people,HARRIS FOR PRESIDENT,44.36884452
Kamala Harris,429997,9694,Michigan,"Kamala Harris was raised by a working mom in a middle class household. She is fighting for a future where every person has the opportunity not just to get by, but to get ahead.",kamalaharris.com,,,HARRIS FOR PRESIDENT,44.35702496
Kamala Harris,149997,3393,Michigan,"If elected, Trump will ban abortion nationwide. Your vote can defeat him.",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,Vote For Reproductive Freedom,HARRIS FOR PRESIDENT,44.20778073
Kamala Harris,1300000,29500,Michigan,"Kamala Harris has stood up for what is right her entire life:
✔️ Prosecutor
✔️ Attorney General
✔️ Senator
✔️ Vice President
🔜 President",kamalaharris.com,,Kamala Harris stands up for us,HARRIS FOR PRESIDENT,44.06779661
Kamala Harris,170992,3887,Michigan,"If we want a future where we have a shot to get ahead, where we protect and restore our fundamental freedoms, we can’t just fight for it. We have to vote for it.",iwillvote.com,,,HARRIS FOR PRESIDENT,43.99073836
Kamala Harris,215000,4900,Michigan,Trump’s plans only benefit billionaires. Kamala Harris is fighting for the middle class.,kamalaharris.com,,,HARRIS FOR PRESIDENT,43.87755102
Kamala Harris,350000,8000,Michigan,"As Vice President, Kamala Harris helped cap the cost of insulin at $35 for seniors and she wants to extend that to everyone.",kamalaharris.com,,,HARRIS FOR PRESIDENT,43.75
Kamala Harris,175000,4000,Michigan,"Trump wants to “terminate” the Affordable Care Act and leave 4.5 million rural Americans without health care. Kamala Harris believes health care is a right, not a privilege.",kamalaharris.com,,,HARRIS FOR PRESIDENT,43.75
Kamala Harris,529494.5,12239.5,Michigan,We vote for each other. Let’s do this - together.,iwillvote.com,,,HARRIS FOR PRESIDENT,43.26112178
Kamala Harris,29997,695,Michigan,"We’re taking our fight for freedom to the ballot box. When we vote, we win!",iwillvote.com,,,HARRIS FOR PRESIDENT,43.16115108
Kamala Harris,470000,11000,Michigan,"Kamala Harris isn’t putting up a front – she means what she says, she has empathy, and she’s truly fighting for all Americans.",kamalaharris.com,,Stand With Kamala,HARRIS FOR PRESIDENT,42.72727273
Kamala Harris,80998,1897,Michigan,"Donald Trump is out for himself. He doesn’t care about middle class families. Vice President Harris is working to ensure everyone has the opportunity not just to get by, but to get ahead.",kamalaharris.com,,,HARRIS FOR PRESIDENT,42.69794412
Kamala Harris,774491.5,18232.5,Michigan,"Detroit! Join President Obama at our Michigan campaign rally this Tuesday, October 22.",mobilize.us,"Join fellow supporters in Detroit for a campaign event with President Obama! -- Location and instructions for attendance will be distributed via email approximately 12-24 hours before the event. This RSVP is required for the event, but does not guarantee admission. This invitation is unique to you a...",Detroit: RSVP to see President Obama,HARRIS FOR PRESIDENT,42.47862334
Kamala Harris,164999,3897,Michigan,There’s only one candidate in this race you can trust to protect reproductive freedom: Vice President Kamala Harris.,kamalaharris.com,,,HARRIS FOR PRESIDENT,42.34000513
Kamala Harris,220000,5300,Michigan,"YOU’RE INVITED! You won’t want to miss this Harris-Walz campaign rally with Governor Walz! Sign up today and invite a friend to join, too.",events.democrats.org,Join Governor Tim Walz for a tentative campaign rally in Detroit! More details coming soon.,RSVP to see Governor Walz →,HARRIS FOR PRESIDENT,41.50943396
Kamala Harris,187999,4547.5,Michigan,Vice President Harris has a record of fighting for the people.,kamalaharris.com,,,HARRIS FOR PRESIDENT,41.34117647
Kamala Harris,73998,1797,Michigan,Esta es nuestra oportunidad de defender nuestra democracia. Vota por Harris-Walz el 5 de noviembre.,kamalaharris.com,,Tenemos que defender nuestra democracia,HARRIS FOR PRESIDENT,41.17863105
