page_name,Sum of impressions,Sum of spend,delivery_by_region,ad_creative_bodies,ad_creative_link_captions,ad_creative_link_descriptions,ad_creative_link_titles,byline,performance
Kamala Harris,98998,1895,Nevada,Donald Trump wants to take our country backward – and his extreme Project 2025 is his blueprint to do it.,kamalaharris.com,,Can you believe they put it in writing?,HARRIS FOR PRESIDENT,52.24168865
Kamala Harris,26000,500,Nevada,Kamala Harris stands for democracy.,kamalaharris.com,,Kamala Harris for the People,HARRIS FOR PRESIDENT,52
Kamala Harris,44000,849.5,Nevada,Kamala Harris has grit and is ready to get to work for the American people.,kamalaharris.com,,,HARRIS FOR PRESIDENT,51.79517363
Kamala Harris,629000,12246.5,Nevada,"Trump’s Project 2025 agenda means that Americans could lose their health care, reproductive freedom, and Social Security. Kamala Harris is running for president to stop Donald Trump’s extremism and protect our rights.",kamalaharris.com,,Ten toes down for Kamala Harris,HARRIS FOR PRESIDENT,51.36161352
Kamala Harris,1312460.5,25739,Nevada,"Election Day is November 5, so make your plan to vote NOW so that your voice is heard!",iwillvote.com,,,HARRIS FOR PRESIDENT,50.99112242
Kamala Harris,327497.5,6444.5,Nevada,"Vice President Kamala Harris believes in reproductive freedom, affordable health care access, and Social Security. Trump’s Project 2025 agenda would rip all of those away.",kamalaharris.com,,Project 2025 will take away our rights,HARRIS FOR PRESIDENT,50.8181395
Kamala Harris,5000,99,Nevada,"Trump’s economic plan includes a 20% tax on everyday basic necessities that will cost the average family nearly $4,000 more a year. Vice President Harris’ plan will cut taxes for the middle class.",kamalaharris.com,,,HARRIS FOR PRESIDENT,50.50505051
Kamala Harris,5000,99,Nevada,"Trump’s Project 2025 agenda would give him total control over our lives. It will force states to monitor women’s pregnancies and will ban abortion nationwide. As president, Kamala Harris will fight to restore our reproductive freedom.",kamalaharris.com,,Trump would punish women,HARRIS FOR PRESIDENT,50.50505051
Kamala Harris,68000,1349.5,Nevada,"Michelle Obama: Kamala Harris knows that everyday Americans work hard to get where they are. And as President, she’ll work hard for us.",kamalaharris.com,,We Know Something About Hard Work,HARRIS FOR PRESIDENT,50.38903298
Kamala Harris,15000,298,Nevada,Trump is only out for himself. Vice President Harris fights for the American people.,kamalaharris.com,,,HARRIS FOR PRESIDENT,50.33557047
Kamala Harris,256499.5,5099,Nevada,"El día de las elecciones es el 5 de noviembre, ¡así que haz tu plan para votar y haz oír tu voz!",voyavotar.com,Sé un votante. Encuentra todo lo que necesites para votar en las próximas elecciones de tu estado.,¡Vota!,HARRIS FOR PRESIDENT,50.30388311
Kamala Harris,15000,299,Nevada,"This November, remember that your vote has the power to restore reproductive freedom.",kamalaharris.com,,Trump threatens contraception care and IVF,HARRIS FOR PRESIDENT,50.16722408
Kamala Harris,2168498.5,43294,Nevada,"Como fiscal, la vicepresidenta Harris ha encarcelado a criminales. Como fiscal general ha enfrentado a los bancos. Y como vicepresidenta, luchó para proteger los derechos reproductivos, ella luchará por nosotros.",kamalaharris.com,,Kamala Harris trabaja para nosotros,HARRIS FOR PRESIDENT,50.08773733
Kamala Harris,75000,1500,Nevada,Donald Trump has a long history of insulting and disparaging our nation’s veterans.,kamalaharris.com,,Trump insults veterans,HARRIS FOR PRESIDENT,50
Kamala Harris,70000,1400,Nevada,"Ever since Donald Trump’s handpicked Supreme Court justices overturned Roe v. Wade, I have been fighting to  restore reproductive freedom nationwide. I trust women to make decisions about their own bodies without the government telling them what to do.",kamalaharris.com,,,HARRIS FOR PRESIDENT,50
Kamala Harris,80000,1600,Nevada,"Like so many of us, Vice President Harris knows what it’s like to scrape by. That’s why her plan to lower costs will deliver savings to over 100 million Americans.",kamalaharris.com,,,HARRIS FOR PRESIDENT,50
Kamala Harris,105000,2100,Nevada,Lock in your vote.,iwillvote.com,,,HARRIS FOR PRESIDENT,50
Kamala Harris,35000,700,Nevada,"Project 2025 is Donald Trump’s second term agenda that would give him more power over your daily life, gut democratic checks and balances, and consolidate power in the Oval Office if he wins.
Read the details for yourself >>",kamalaharris.com,"Together, we can finish the job for the American people. Are you with us? Join our campaign to re-elect Joe Biden today!",Read Trump’s MAGA manifesto,HARRIS FOR PRESIDENT,50
Kamala Harris,5000,100,Nevada,Vice President Harris believes that working families deserve a break. That’s why her plans will cut taxes for more than 100 million working and middle class Americans.,kamalaharris.com,,,HARRIS FOR PRESIDENT,50
Kamala Harris,407000,8147.5,Nevada,Donald Trump will not defend our democracy or our reproductive freedoms. We know where he stands – because he has sold them both out before.,kamalaharris.com,,The contrast is clear,HARRIS FOR PRESIDENT,49.95397361
Kamala Harris,1203000,24249.5,Nevada,Kamala Harris is fearless.,kamalaharris.com,,For the People,HARRIS FOR PRESIDENT,49.60927029
Kamala Harris,1570497.5,31896,Nevada,"This election will be close, and Election Day is quickly approaching. Don’t waste any time – make your plan to vote right away.",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,Make a plan to vote now!,HARRIS FOR PRESIDENT,49.2380706
Kamala Harris,68497.5,1395,Nevada,Trump is only out for himself. Vice President Harris fights for the American people.,kamalaharris.com,,Trump is out for himself,HARRIS FOR PRESIDENT,49.10215054
Kamala Harris,1300000,26500,Nevada,Wondering about tax relief for working families? Kamala Harris has a plan to lower costs.,kamalaharris.com,,Let’s help families get ahead,HARRIS FOR PRESIDENT,49.05660377
Kamala Harris,49000,1000,Nevada,Kamala Harris is fighting to build up the middle class.,kamalaharris.com,,Hear from Gov. Tim Walz,HARRIS FOR PRESIDENT,49
Kamala Harris,49000,1000,Nevada,Nobody should have to go to jail for smoking weed. Kamala Harris will legalize marijuana and end the over-incarceration for minor marijuana charges.,kamalaharris.com,,Harris will legalize marijuana,HARRIS FOR PRESIDENT,49
Kamala Harris,60999,1245.5,Nevada,"Project 2025 gives Trump the power to go after his enemies, ban abortion, and put our civil liberties at risk - all while the Supreme Court has granted Trump virtually unlimited immunity from crimes committed while in office.",kamalaharris.com,,Warning: Project 2025 Plans Leaked,HARRIS FOR PRESIDENT,48.97551184
Kamala Harris,22000,449.5,Nevada,Kamala Harris is fighting to build up the middle class.,kamalaharris.com,,,HARRIS FOR PRESIDENT,48.9432703
Kamala Harris,48496.5,992,Nevada,"When we vote, we win.",iwillvote.com,,,HARRIS FOR PRESIDENT,48.88760081
Kamala Harris,134000,2747.5,Nevada,"Donald Trump was found guilty of 34 felonies by an independent jury of his peers. We need a president who upholds the rule of law, not one who breaks it for his own gain.,Donald Trump was found guilty of 34 felonies by an independent jury of his peers. We need a president who upholds the rule of law, not one who breaks it for his own gain.",kamalaharris.com,,"Donald Trump is unfit for office,Donald Trump is unfit for office",HARRIS FOR PRESIDENT,48.77161056
Kamala Harris,605496.5,12443.5,Nevada,You need to get out there and vote. President Obama says so.,iwillvote.com,,Vote,HARRIS FOR PRESIDENT,48.65966167
Kamala Harris,236999,4896,Nevada,"We believe in a future where everyone has the opportunity not just to get by, but to get ahead. Donald Trump believes in a future with tax breaks for billionaires.",kamalaharris.com,,"Kamala Harris is fighting for a future where every American can not only get by, but get ahead.",HARRIS FOR PRESIDENT,48.4066585
Kamala Harris,70000,1449.5,Nevada,Hear why conservatives are voting for Kamala Harris.,kamalaharris.com,,,HARRIS FOR PRESIDENT,48.29251466
Kamala Harris,1094999,22746.5,Nevada,"We choose a future where no child lives in poverty, where we can all afford health care, and where no one is above the law.",kamalaharris.om,,We choose freedom,HARRIS FOR PRESIDENT,48.13923021
Kamala Harris,699000,14549.5,Nevada,"As President, we can always count on Kamala Harris to fight for middle class families, just like she has her entire career.",kamalaharris.com,,Harris will stand up for our families,HARRIS FOR PRESIDENT,48.04288807
Kamala Harris,95000,2000,Nevada,"Vice President Harris has spent her entire career fighting for the people. As a prosecutor, she stood up for women and children by going after those who committed sexual abuse.",kamalaharris.com,,,HARRIS FOR PRESIDENT,47.5
Kamala Harris,250000,5300,Nevada,"Our democracy is on the line, and Kamala Harris is the only candidate we can trust to protect it.",kamalaharris.com,,,HARRIS FOR PRESIDENT,47.16981132
Kamala Harris,37498.5,797,Nevada,Kamala Harris will crack down on corporations that illegally raise the price of food and groceries to pad their  profits at your expense.,kamalaharris.com,,Kamala Harris will crack down on price gouging for food,HARRIS FOR PRESIDENT,47.04956085
Kamala Harris,169000,3599,Nevada,"For the patriots who defended the U.S. Capitol on January 6th, Trump’s attacks on our democracy are insulting. Now, we all have a chance to defend democracy by electing Kamala Harris.",kamalaharris.com,,We must defend democracy,HARRIS FOR PRESIDENT,46.95748819
Kamala Harris,21000,449.5,Nevada,"Trump wants to ban abortion nationwide. This negatively impacts everyone, not just women.",kamalaharris.com,,Trump Is Taking Rights Away,HARRIS FOR PRESIDENT,46.7185762
Kamala Harris,140000,3000,Nevada,Donald Trump wants to end the ACA if he’s elected to a second term. And let’s be clear: he has no plan to ensure Americans can still access affordable health care.,kamalaharris.com,,,HARRIS FOR PRESIDENT,46.66666667
Kamala Harris,490000,10500,Nevada,"Kamala Harris knows that small businesses are the backbone of our economy  – that’s why her economic plan will provide up to $50,000 in tax breaks for new small businesses.",kamalaharris.com,"BUILD AN OPPORTUNITY ECONOMY AND LOWER COSTS FOR FAMILIES Vice President Harris grew up in a middle class home as the daughter of a working mom. She believes that when the middle class is strong, America is strong. That’s why as President, Kamala Harris will create an Opportunity Economy where eve...",VP Harris supports small business,HARRIS FOR PRESIDENT,46.66666667
Kamala Harris,124998,2695,Nevada,Project 2025 has in-depth plans to restrict our reproductive freedoms even further. It will be a handbook for Donald Trump’s second term if we let him win.,kamalaharris.com,,Reproductive freedom is on the line,HARRIS FOR PRESIDENT,46.38144712
Kamala Harris,145499.5,3146.5,Nevada,"Donald Trump's plan for our economy will raise costs on everyday goods like groceries, clothes, gas, medicine and more. The bill will come to nearly $4,000 a year. We need to call it what it is - Trump's tax on hardworking Americans.",kamalaharris.com,,A Trump Tax,HARRIS FOR PRESIDENT,46.24169712
Kamala Harris,50497.5,1094,Nevada,Project 2025 is a direct attack on the middle class. We deserve more than what Donald Trump and his extremist friends are plotting for our country.,kamalaharris.com,,Project 2025 hurts the middle class,HARRIS FOR PRESIDENT,46.15859232
Kamala Harris,144497.5,3144.5,Nevada,We are not going back.,kamalaharris.com,,For the People,HARRIS FOR PRESIDENT,45.95245667
Kamala Harris,265999,5797,Nevada,American women deserve better than Trump's anti-abortion agenda.,kamalaharris.com,,Trump Took Away Our Freedoms,HARRIS FOR PRESIDENT,45.8856305
Kamala Harris,16000,349.5,Nevada,Kamala Harris is the leader we need – one who gets to work for the American people.,kamalaharris.com,,Kamala Harris is the leader we need,HARRIS FOR PRESIDENT,45.77968526
Kamala Harris,3983999,87499,Nevada,"As a prosecutor, Vice President Harris put away violent criminals. As Attorney General, she stood up to big banks. As Vice President, she’s fought to protect reproductive rights. Because she fights for us.",kamalaharris.com,,Kamala Harris is for the people,HARRIS FOR PRESIDENT,45.53193751
Kamala Harris,25000,549.5,Nevada,"Kamala Harris has stood up for what is right her entire life:
✔️ Prosecutor
✔️ Attorney General
✔️ Senator
✔️ Vice President
🔜 President",kamalaharris.com,,,HARRIS FOR PRESIDENT,45.49590537
Kamala Harris,4499.5,99,Nevada,"Trump wants to ban abortion nationwide. This negatively impacts everyone, not just women.",kamalaharris.com,,,HARRIS FOR PRESIDENT,45.44949495
Kamala Harris,190499.5,4196,Nevada,Donald Trump proudly brags about overturning Roe v. Wade and ripping away reproductive health care from millions of women across the country. Now he wants to ban abortion nationwide. We must prevent his extreme Project 2025 agenda from becoming a reality.,kamalaharris.com,,Trump wants to ban abortion,HARRIS FOR PRESIDENT,45.40026215
Kamala Harris,245000,5399,Nevada,We won’t let Trump rip away our reproductive freedom.,kamalaharris.com,,Our future under Trump:,HARRIS FOR PRESIDENT,45.37877385
Kamala Harris,38000,848.5,Nevada,Donald Trump is more interested in defending himself than he is in looking out for you.,kamalaharris.com,,,HARRIS FOR PRESIDENT,44.78491456
Kamala Harris,58000,1300,Nevada,Kamala Harris is the only candidate fit to lead our nation – and national security experts agree.,kamalaharris.com,,Kamala Harris is fit to lead,HARRIS FOR PRESIDENT,44.61538462
Kamala Harris,311000,6999,Nevada,"Trump wants to get rid of the ACA, while Kamala Harris is fighting to ensure everyone has access to affordable health care.",kamalaharris.com,,,HARRIS FOR PRESIDENT,44.43491927
Kamala Harris,330498.5,7448.5,Nevada,Don’t leave room for unexpected surprises come Election Day. Vote early and make your impact on this critical election!,iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,I Will Vote,HARRIS FOR PRESIDENT,44.37114855
Kamala Harris,2717498.5,61248.5,Nevada,"Vice President Kamala Harris has always been determined to defend our communities – whether it’s putting away violent criminals, standing up to banks, or protecting reproductive rights. She’ll never stop fighting to make sure we all succeed.",kamalaharris.com,,VP Harris fights for us,HARRIS FOR PRESIDENT,44.36840902
Kamala Harris,15499.5,349.5,Nevada,"Nobody should have to go to jail for smoking weed. As president, Kamala Harris will legalize marijuana nationwide.",kamalaharris.com,,Nobody should go to jail for smoking weed,HARRIS FOR PRESIDENT,44.34763948
Kamala Harris,290000,6549.5,Nevada,Kamala Harris is fighting to lower costs for middle class families. Donald Trump is only out for himself. Period.,kamalaharris.com,,Harris is for the middle class,HARRIS FOR PRESIDENT,44.27818917
Kamala Harris,750000,17000,Nevada,"Trump’s Project 2025 agenda gives him the power to do whatever he wants: banning abortion, requiring states to monitor women’s pregnancies, and eliminating the Department of Education. But we can defeat it.",kamalaharris.com,,VP Harris will stand up to Trump,HARRIS FOR PRESIDENT,44.11764706
Kamala Harris,28000,649.5,Nevada,Tim Walz knows what we all know: Kamala Harris is ready to get to work on day one.,kamalaharris.com,,Kamala Harris can do this,HARRIS FOR PRESIDENT,43.11008468
Kamala Harris,300000,7000,Nevada,"Trump’s Project 2025 agenda would take us backwards, stripping away our rights and giving him unchecked power over our lives.",kamalaharris.com,,,HARRIS FOR PRESIDENT,42.85714286
Kamala Harris,10499.5,249.5,Nevada,"My plan will give $25,000 to first time homebuyers, which will unlock the American dream for Black families excluded from its promise.",kamalaharris.com,,,HARRIS FOR PRESIDENT,42.08216433
Kamala Harris,245498.5,5897,Nevada,"Every single vote matters in this important election. In Nevada, you can cast your vote before Election Day! Early voting is the best way to lock in your ballot – click here to find your early voting location:",iwillvote.com,,,HARRIS FOR PRESIDENT,41.6310836
Kamala Harris,136995,3291,Nevada,Voting is everyone's thing. Go vote!,iwillvote.com,,Make a plan to vote today →,HARRIS FOR PRESIDENT,41.627165
Kamala Harris,59998,1443.5,Nevada,"The stakes in this election could not be higher. Because of Donald Trump, millions of women across the country are living under cruel abortion bans. But if he wins in November, he and MAGA Republicans will ban abortion nationwide.",kamalaharris.com,,Our freedoms are on the line,HARRIS FOR PRESIDENT,41.56425355
Kamala Harris,198998,4797,Nevada,"Every single vote matters in this important election. In Nevada, you can cast your vote before Election Day! Early voting is the best way to lock in your ballot – click here to find your early voting location:",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,Lock in your vote.,HARRIS FOR PRESIDENT,41.48384407
Kamala Harris,583000,14149.5,Nevada,"Kamala Harris is fighting for Latino small businesses. Her economic plan will provide up to $50,000 in tax breaks for small business startups so they can succeed.",kamalaharris.com,"BUILD AN OPPORTUNITY ECONOMY AND LOWER COSTS FOR FAMILIES Vice President Harris grew up in a middle class home as the daughter of a working mom. She believes that when the middle class is strong, America is strong. That’s why as President, Kamala Harris will create an Opportunity Economy where eve...",VP Harris: Champion for small businesses,HARRIS FOR PRESIDENT,41.20286936
Kamala Harris,140000,3400,Nevada,"Justice. Equality. Standing up for your community. These were the values instilled in Vice President Harris at a young age, and she will bring those values to the Oval Office.",kamalaharris.com,,,HARRIS FOR PRESIDENT,41.17647059
Kamala Harris,205000,5000,Nevada,"Kamala Harris has always been a fearless fighter for the people. And as president, she’ll continue the fight for everyday Americans.",kamalaharris.com,,,HARRIS FOR PRESIDENT,41
Kamala Harris,504494.5,12337.5,Nevada,Why wait? Take charge and vote early to lock in your ballot.,iwillvote.com,,,HARRIS FOR PRESIDENT,40.89114488
Kamala Harris,65000,1600,Nevada,"Justice. Equality. Standing up for your community. These were the values instilled in Vice President Harris at a young age, and she will bring those values to the Oval Office.",kamalaharris.com,,"VP Harris, a fearless fighter for the people",HARRIS FOR PRESIDENT,40.625
Kamala Harris,52499.5,1296,Nevada,Trump’s extreme Project 2025 agenda calls for a nationwide abortion ban. We can’t let his all-out assault on our rights continue.,kamalaharris.com,,Trump will roll back our rights,HARRIS FOR PRESIDENT,40.50887346
Kamala Harris,8000,198,Nevada,Donald Trump and JD Vance’s Project 2025 is a threat to reproductive freedom in all 50 states. Electing Vice President Harris is crucial to restoring and protecting reproductive freedom.,kamalaharris.com,,,HARRIS FOR PRESIDENT,40.4040404
Kamala Harris,2000,49.5,Nevada,It’s time to go out and vote!,iwillvote.com,,,HARRIS FOR PRESIDENT,40.4040404
Kamala Harris,4000,99,Nevada,"Project 2025 facts: Jeopardize overtime pay, ban abortion nationwide, and give Trump virtually unchecked power.",www.kamalaharris.com,,,HARRIS FOR PRESIDENT,40.4040404
Kamala Harris,14000,349.5,Nevada,Donald Trump is only looking out for his billionaire friends.,kamalaharris.com,,Harris Fights for the Middle Class,HARRIS FOR PRESIDENT,40.05722461
Kamala Harris,4000,100,Nevada,¿Estás votando por correo? Devuelve tu boleta hoy!,voyavotar.com,Sé un votante. Encuentra todo lo que necesites para votar en las próximas elecciones de tu estado.,Devuelva su boleta hoy,HARRIS FOR PRESIDENT,40
Kamala Harris,96493.5,2438.5,Nevada,We vote for each other. Let’s do this - together.,iwillvote.com,,,HARRIS FOR PRESIDENT,39.57084273
Kamala Harris,1432482.5,36268,Nevada,"Election Day is November 5, so make your plan to vote NOW so that your voice is heard!",iwillvote.com,,Make a plan to vote now!,HARRIS FOR PRESIDENT,39.49714624
Kamala Harris,606496.5,15695,Nevada,Your vote is more important than ever. Lock it in now by voting early!,iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,It’s Time To Vote,HARRIS FOR PRESIDENT,38.6426569
Kamala Harris,85999,2245.5,Nevada,"Reproductive freedom is on the ballot this November.
Trump’s Project 2025 agenda will limit access to birth control and ban abortion nationwide. We cannot let that happen.",kamalaharris.com,,Protect our access to care,HARRIS FOR PRESIDENT,38.29837453
Kamala Harris,650000,17000,Nevada,"Kamala Harris has always been a fearless fighter for the people. And as president, she’ll continue the fight for everyday Americans.",kamalaharris.com,,VP Harris fights for us,HARRIS FOR PRESIDENT,38.23529412
Kamala Harris,137995,3642.5,Nevada,Don’t be like this guy. Make a plan to vote today.,iwillvote.com,,,HARRIS FOR PRESIDENT,37.88469458
Kamala Harris,143499.5,3849.5,Nevada,"Every single vote matters in this important election. In Nevada, you can cast your vote before Election Day! Early voting is the best way to lock in your ballot – click here to find your early voting location:",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,It’s Time To Vote,HARRIS FOR PRESIDENT,37.27743863
Kamala Harris,119000,3199,Nevada,A former Trump staffer and Homeland Security expert knows the truth: Kamala Harris’ plan will strengthen our border and put our country first.,kamalaharris.com,,VP Harris is the leader we need,HARRIS FOR PRESIDENT,37.19912473
Kamala Harris,140498.5,3797,Nevada,"Election Day is November 5, so make your plan to vote NOW so that your voice is heard!",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,Vote,HARRIS FOR PRESIDENT,37.00250198
Kamala Harris,76990,2136.5,Nevada,"If we want a future where we have a shot to get ahead, where we protect and restore our fundamental freedoms, we can’t just fight for it. We have to vote for it.",iwillvote.com,,,HARRIS FOR PRESIDENT,36.0355722
Kamala Harris,3354998,93396,Nevada,"Returning your ballot is easy! Drop it off in:
📬the mail
📮a ballot dropbox
🏢a vote center
🏬your county clerk’s office",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,I Will Vote,HARRIS FOR PRESIDENT,35.92228789
Kamala Harris,277000,7743.5,Nevada,"Las Vegas! Join Vice President Kamala Harris at her Nevada campaign rally this Sunday, September 29.",mobilize.us,"Join Vice President Kamala Harris for a Rally in Las Vegas, Nevada.",Las Vegas: RSVP to see VP Harris,HARRIS FOR PRESIDENT,35.77193775
Kamala Harris,69499.5,1946.5,Nevada,"It's time to VOTE! This is a very close election, every vote counts!",iwillvote.com,,,HARRIS FOR PRESIDENT,35.70485487
Kamala Harris,16000,449.5,Nevada,"Kamala Harris has spent her career taking on predators, fraudsters, and cheaters. She knows Donald Trump’s type.",kamalaharris.com,,,HARRIS FOR PRESIDENT,35.59510567
Kamala Harris,91498.5,2596,Nevada,"Every person deserves the opportunity not just to get by, but to get ahead. That’s why Vice President Kamala Harris is fighting to build up the middle class.",kamalaharris.com,,Kamala Harris is fighting for you,HARRIS FOR PRESIDENT,35.24595532
Kamala Harris,440000,12500,Nevada,Special musical guest Maná joins Vice President Kamala Harris for a rally in Las Vegas. Sign up now!,mobilize.us,Join us for our When We Vote We Win Rally in Las Vegas with Vice President Kamala Harris and special guest Maná. Nevadans are voting now! Return your ballot today. Go to iwillvote.com/nv to find your closest vote center to vote early or drop off your mail ballot. RSVP for more information on the ev...,RSVP now for this concert and rally →,HARRIS FOR PRESIDENT,35.2
Kamala Harris,14000,400,Nevada,Project 2025 is terrifying. Read it yourself to see what’s planned for Trump’s second term.,kamalaharris.com,"Together, we can finish the job for the American people. Are you with us? Join our campaign to re-elect Joe Biden today!",Read Trump’s plan to take away your freedoms,HARRIS FOR PRESIDENT,35
Kamala Harris,62497.5,1796,Nevada,"We need a president who will lead our country forward and fight for Americans. We need a president like Vice President Kamala Harris, not a criminal like Donald Trump.",kamalaharris.com,,This election is a choice,HARRIS FOR PRESIDENT,34.79816258
Kamala Harris,136491.5,3935.5,Nevada,"If we want a future where we have a shot to get ahead, where we protect and restore our fundamental freedoms, we can’t just fight for it. We have to vote for it.",iwillvote.com,,Vote to protect our freedoms,HARRIS FOR PRESIDENT,34.68212425
Kamala Harris,51498.5,1493,Nevada,"This election is a choice between two candidates: Donald Trump, a convicted felon looking out for himself, and Kamala Harris, a fearless fighter for the people who has spent her career standing up to crooks and cronies just like him.",kamalaharris.com,,Don’t let convicted criminal Trump return to office,HARRIS FOR PRESIDENT,34.49330208
Kamala Harris,31000,900,Nevada,"Las Vegas! Join Vice President Kamala Harris at her Nevada campaign rally this Sunday, September 29.",www.mobilize.us,,,HARRIS FOR PRESIDENT,34.44444444
Kamala Harris,8498.5,248.5,Nevada,Kamala Harris is charting a New Way Forward! Vote Harris-Walz by Nov 5.,iwillvote.com,,,HARRIS FOR PRESIDENT,34.19919517
Kamala Harris,95000,2800,Nevada,,go.kamalaharris.com,,,HARRIS FOR PRESIDENT,33.92857143
Kamala Harris,328485.5,9723.5,Nevada,"Las Vegas residents! Join Vice President Kamala Harris and Governor Tim Walz at their first Las Vegas campaign rally this Saturday, August 10.",mobilize.us,"Join Democrats in Las Vegas on Saturday, August 10th for a rally with Vice President Kamala Harris and her running mate! There’s so much at stake in the upcoming election, and it’s imperative that we elect Kamala Harris and Nevada Democrats up and down the ballot in November. The exact time for ...",Vegas: RSVP for Team Harris-Walz,HARRIS FOR PRESIDENT,33.78264
Kamala Harris,5000,149.5,Nevada,"Going up against transnational gangs, drug cartels, and human traffickers, Kamala Harris has a strong record. She knows what it takes to secure our border.",kamalaharris.com,,,HARRIS FOR PRESIDENT,33.44481605
Kamala Harris,650000,19500,Nevada,Nevada! Join Vice President Kamala Harris at her campaign rally! Details here →,mobilize.us,Join Vice President Kamala Harris for a campaign rally in Las Vegas! More details coming soon.,Join VP Harris at our upcoming rally!,HARRIS FOR PRESIDENT,33.33333333
Kamala Harris,115000,3500,Nevada,Kamala Harris has a record of making our communities safer and fighting to secure our border.,kamalaharris.com,,,HARRIS FOR PRESIDENT,32.85714286
Kamala Harris,526497.5,16097,Nevada,Early voting sites in Nevada are now open! Find your site and vote early this year!,iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,Lock in your vote.,HARRIS FOR PRESIDENT,32.7078027
Kamala Harris,51998,1594,Nevada,"I believe in a future where every person has the opportunity not just to get by, but to get ahead.",kamalaharris.com,,I believe in a brighter future,HARRIS FOR PRESIDENT,32.62107905
Kamala Harris,52000,1599,Nevada,📣 Join us at our campaign rally in Nevada! Details here →,mobilize.us,Join the Harris-Walz campaign for a tentative rally in Las Vegas! More details coming soon.,Official Campaign Event,HARRIS FOR PRESIDENT,32.5203252
Kamala Harris,30495.5,944.5,Nevada,Vote for Kamala Harris to build a brighter future for all of us.,iwillvote.com,,,HARRIS FOR PRESIDENT,32.28745368
Kamala Harris,30498.5,945.5,Nevada,"Donald Trump overturned Roe v. Wade, and now, his extreme Project 2025 agenda calls for a national abortion ban. We are not going to let that happen.",kamalaharris.com,,Reproductive freedom is at stake,HARRIS FOR PRESIDENT,32.25647805
Kamala Harris,819996,25594,Nevada,"Every single vote matters in this important election. In Nevada, you can cast your vote before Election Day! Early voting is the best way to lock in your ballot – click here to find your early voting location:",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,"Vote Early, Vote Harris",HARRIS FOR PRESIDENT,32.0386028
Kamala Harris,762496.5,24090,Nevada,"Returning your ballot is easy! Drop it off in:
📬the mail
📮a ballot dropbox
🏢a vote center
🏬your county clerk’s office",iwillvote.com,,,HARRIS FOR PRESIDENT,31.65199253
Kamala Harris,100000,3200,Nevada,Nevada! Sign up to attend a campaign rally! Details here →,mobilize.us,Join the Harris-Walz campaign for a tentative rally in Las Vegas! More details coming soon.,Attend the Rally,HARRIS FOR PRESIDENT,31.25
Kamala Harris,72999,2348.5,Nevada,"Every single vote matters in this important election. In Nevada, you can cast your vote before Election Day! Early voting is the best way to lock in your ballot – click here to find your early voting location:",iwillvote.com,,It’s Time To Vote,HARRIS FOR PRESIDENT,31.08324462
Kamala Harris,40000,1300,Nevada,"Kamala Harris has stood up for what is right her entire life:
✔️ Prosecutor
✔️ Attorney General
✔️ Senator
✔️ Vice President
🔜 President",kamalaharris.com,,Standing up for us,HARRIS FOR PRESIDENT,30.76923077
Kamala Harris,58998,1945.5,Nevada,"Donald Trump is a felon who wants to take our country backwards. Kamala Harris is fighting for a future where everyone has the opportunity to not just get by, but to get ahead.",kamalaharris.com,,A criminal shouldn't be the President of the United States,HARRIS FOR PRESIDENT,30.32536623
Kamala Harris,3000,99,Nevada,Good news for service and hospitality workers: Kamala Harris has pledged to eliminate federal taxes on tips.,nbcnews.com,"A campaign official said that if elected, Harris would work with Congress on the proposed policy, which would require legislation.",Harris says she supports eliminating federal taxes on tips for service and hospitality workers,HARRIS FOR PRESIDENT,30.3030303
Kamala Harris,3000,99,Nevada,"Trump is only out for himself. His Project 2025 agenda would give him total, virtually unchecked power to control our daily lives and strip away our freedoms.",kamalaharris.com,,Trump is only out for himself,HARRIS FOR PRESIDENT,30.3030303
Kamala Harris,4499.5,148.5,Nevada,We are not going back to the chaos created by Trump.,kamalaharris.com,,Time to change the channel on Trump,HARRIS FOR PRESIDENT,30.2996633
Kamala Harris,3000,100,Nevada,Kamala Harris is fighting for an America where no one is left behind.,kamalaharris.com,,Kamala Harris is for the people,HARRIS FOR PRESIDENT,30
Kamala Harris,31999,1097,Nevada,Early voting sites in Nevada are now open! Find your site and vote early this year!,iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,I Will Vote,HARRIS FOR PRESIDENT,29.16955333
Kamala Harris,58493.5,2039.5,Nevada,"If elected, Donald Trump and his extreme MAGA allies will enact a nationwide abortion ban. We cannot let that happen.",kamalaharris.com,,Trump is determined to ban abortion nationwide,HARRIS FOR PRESIDENT,28.6803138
Kamala Harris,10000,349.5,Nevada,America can’t afford another Donald Trump presidency.,kamalaharris.com,,We Won’t Go Back,HARRIS FOR PRESIDENT,28.61230329
